epoch,ref_mse
10600,2.6705844549197514e-07
10700,2.2191883638911394e-08
10800,1.4228178076031344e-09
10900,3.4027024380296086e-09
11000,3.85906550636274e-09
11100,2.8609661723787675e-10
11200,8.706890891142163e-08
11300,7.906679818188673e-08
11400,2.728503643696569e-10
11500,1.1606253348356386e-07
11600,2.7565640761422995e-10
11700,7.246316366321313e-08
11800,1.9883778284774614e-06
11900,2.721710147931643e-10
12000,2.4995504010764615e-10
12100,1.0602028561313803e-06
12200,2.509437657105791e-10
12300,2.3197832743090039e-10
12400,8.692143966201331e-08
12500,4.894995473504748e-08
12600,7.696178717176206e-10
12700,2.0820369149955322e-10
12800,6.665178432320148e-09
12900,5.813611040765127e-09
13000,3.485827009053461e-09
13100,9.45203670891682e-10
13200,4.968878309909071e-08
13300,7.325905787464494e-08
13400,3.740399450444874e-10
13500,7.108948854355993e-10
13600,1.4481473521837992e-09
13700,1.677116733543611e-10
13800,2.8505513848301173e-07
13900,1.77051870090767e-10
14000,3.0162484599995185e-09
14100,1.6896818732210953e-07
14200,6.768979351991525e-10
14300,6.13120946546187e-10
14400,4.264235108056745e-09
14500,3.1569685570479557e-09
14600,9.103710197903944e-10
14700,5.222902989633282e-09
14800,3.11314762971959e-10
14900,2.934837415070054e-07
15000,1.2436551304629605e-10
15100,7.516204051175676e-08
15200,1.6028282581155958e-10
15300,1.303842438990651e-09
15400,2.493044665800092e-09
15500,6.277711965884068e-09
15600,3.8754106478122657e-07
15700,9.998916618192955e-11
15800,2.9386732508386143e-09
15900,2.979834340342252e-10
16000,8.896515209506805e-07
16100,1.3815654435993178e-10
16200,6.127209923697251e-08
16300,8.490446249881296e-11
16400,1.0312443923317054e-10
16500,7.048152666366286e-10
16600,7.601659338248576e-11
16700,9.005130895988931e-08
16800,8.486531017691391e-11
16900,4.4499852739777015e-09
17000,6.211397901937816e-09
17100,1.9867251793136662e-10
17200,1.9368838856104343e-07
17300,3.319514709810779e-08
17400,3.2105900717506126e-07
17500,7.369840303927932e-11
17600,2.257132030312545e-08
17700,3.757852463804782e-08
17800,5.910032890527336e-08
17900,1.3686781985971404e-10
18000,3.7069507686918045e-10
18100,9.313322915782671e-09
18200,1.399180354847504e-08
18300,9.507607680512549e-11
18400,1.1100585473514359e-09
18500,1.96279306217391e-09
18600,5.586320985455496e-09
18700,2.9683321105071947e-08
18800,7.759464074675722e-10
18900,1.0452305371228935e-10
19000,1.9712171586288333e-08
19100,9.581009799513722e-09
19200,3.8262832957154764e-11
19300,6.111717957166414e-10
19400,7.340190865156407e-09
19500,3.426929967492916e-11
19600,7.34260025447439e-09
19700,3.2254396335050434e-11
19800,6.075808023085928e-10
19900,4.816948392090844e-10
19999,3.082176801081536e-11
