epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm,layer_5_grad_norm,layer_6_grad_norm
2040,2.614886227547686e-07,2.614886227547686e-07,0.0,5.202777725529412e-06,2.1899511921219528e-05,0.0009082000000000001,1.2444298037014148e-06,1.641164329535376e-06,1.515865465569353e-06,1.4588712569867388e-06,1.3248001426469486e-06,1.1044144816028144e-06
2050,2.610777869449521e-07,2.610777869449521e-07,0.0,5.123048761117851e-06,2.179431430704426e-05,0.00090775,1.293439294890904e-06,1.6264776866767249e-06,1.5163865687719513e-06,1.4308612841343942e-06,1.2960294786259785e-06,1.0787582187585258e-06
2060,2.6066931013701833e-07,2.6066931013701833e-07,0.0,5.114251677684173e-06,2.170822881453205e-05,0.0009073,1.3655218517177893e-06,1.651038458145943e-06,1.5364731801974332e-06,1.4145939951395253e-06,1.271818162306058e-06,1.0443836465016871e-06
2070,2.602736799417471e-07,2.602736799417471e-07,0.0,5.29058083181914e-06,2.1681356884073466e-05,0.0009068500000000001,1.1102264537135326e-06,1.7327128853243795e-06,1.5627574763906404e-06,1.5000191872588838e-06,1.3613645762995566e-06,1.1264845107995759e-06
2080,2.598819719423773e-07,2.598819719423773e-07,0.0,5.076650096633106e-06,2.16629578062566e-05,0.0009064,1.134666024132327e-06,1.6432889932699865e-06,1.4905916728502881e-06,1.4184175813173307e-06,1.2863241330270983e-06,1.0683713099157242e-06
2090,2.5949390192181454e-07,2.5949390192181454e-07,0.0,5.3919466387061154e-06,2.1617637685267255e-05,0.0009059500000000001,1.6751782148796285e-06,1.8592872074616404e-06,1.7748836193400875e-06,1.495210041740489e-06,1.307498867633042e-06,1.0272863201010697e-06
2100,2.5910915724125516e-07,2.5910915724125516e-07,0.0,4.921016512220066e-06,2.1647303583449684e-05,0.0009055,1.3224116073702835e-06,1.612552698165418e-06,1.4786384029007917e-06,1.3394498231755885e-06,1.1994087503423577e-06,9.863726158020539e-07
2110,2.587260325981333e-07,2.587260325981333e-07,0.0,4.884464181935114e-06,2.167302227462642e-05,0.00090505,1.2523838041089521e-06,1.6022788468487128e-06,1.436791619961305e-06,1.3157712677455963e-06,1.1789904688458539e-06,9.60208648457145e-07
2120,2.5834717121142603e-07,2.5834717121142603e-07,0.0,4.8412177599279645e-06,2.1706840925617144e-05,0.0009046,1.2586500282695904e-06,1.5916682218325914e-06,1.4319826594856018e-06,1.3024075042150612e-06,1.1673066895117748e-06,9.554232058952187e-07
2130,2.579710667305335e-07,2.579710667305335e-07,0.0,5.028110163314827e-06,2.1736672351835296e-05,0.00090415,1.5157179766466643e-06,1.7177051345700132e-06,1.587607198031332e-06,1.3523828391854099e-06,1.1863963525697752e-06,9.461702244977102e-07
2140,2.575949906713504e-07,2.575949906713504e-07,0.0,4.88229157160943e-06,2.1807732991874218e-05,0.0009037,1.1305728147010994e-06,1.615315645498118e-06,1.4440130991361136e-06,1.3351342707372365e-06,1.2033546782041308e-06,9.825145843006786e-07
2150,2.572251105448231e-07,2.572251105448231e-07,0.0,4.837550472240954e-06,2.1861842469661497e-05,0.00090325,1.3856136389186219e-06,1.6328146608366546e-06,1.4758775829683595e-06,1.2839740916640667e-06,1.1347222076331047e-06,9.159402457426109e-07
2160,2.56853127211798e-07,2.56853127211798e-07,0.0,5.91148329191684e-06,2.196388231823221e-05,0.0009028,1.12287154156077e-06,2.0877222612347375e-06,1.971536971438113e-06,1.784140735519031e-06,1.5995312709138554e-06,1.2755214937720003e-06
2170,2.56485378713478e-07,2.56485378713478e-07,0.0,6.035178992090958e-06,2.204151860496495e-05,0.00090235,1.145018164994914e-06,2.145829865078829e-06,2.041726417663535e-06,1.8371285017620873e-06,1.6424887543887701e-06,1.3047737450674598e-06
2180,2.5611629439481476e-07,2.5611629439481476e-07,0.0,6.437468997434212e-06,2.2134727259981446e-05,0.0009019000000000001,1.2221738464312058e-06,2.3231412733551338e-06,2.2463659773854728e-06,1.996927283475225e-06,1.7798941969487385e-06,1.4051434860570594e-06
2190,2.5574470896572166e-07,2.5574470896572166e-07,0.0,6.952578699653577e-06,2.222436341980938e-05,0.00090145,1.3415901705228126e-06,2.5496040298976942e-06,2.4967049931731932e-06,2.1948830053460515e-06,1.952229064106661e-06,1.5309875949037074e-06
2200,2.5538500381117046e-07,2.5538500381117046e-07,0.0,2.1737770245116053e-05,2.2702688511344604e-05,0.000901,5.585060336133746e-06,8.697905882713899e-06,8.941039746876329e-06,7.346060414879603e-06,6.357366432757392e-06,4.8325597009591505e-06
2210,2.5548527560204093e-07,2.5548527560204093e-07,0.0,0.00016017565901916048,3.468660725047812e-05,0.00090055,4.559701515251119e-05,6.49828175816694e-05,6.70797846112415e-05,5.401497254374779e-05,4.6294811910018384e-05,3.4928156552070144e-05
2220,3.1303221703637973e-07,3.1303221703637973e-07,0.0,0.001770596385564275,0.0002850077289622277,0.0009001,0.0005106321812448829,0.0007192099860160005,0.000742392157429514,0.0005962278090171547,0.0005104037299566018,0.00038476574296829596
2230,1.4199535144143738e-05,1.4199535144143738e-05,0.0,0.02735434473528064,0.004416103474795818,0.0008996500000000001,0.007898820522423163,0.011114598210445335,0.01147453518600018,0.009213772876486276,0.007893034074028618,0.005951912199410473
2240,0.0001574839698150754,0.0001574839698150754,0.0,0.08964208280281807,0.007922635413706303,0.0008992000000000001,0.026153997330883454,0.03677697068064194,0.03814213073519266,0.030674725283801448,0.02633938714571737,0.019808552305416668
2250,3.077183646382764e-05,3.077183646382764e-05,0.0,0.04016405994609567,0.0029580623377114534,0.0008987499999999999,0.011334676944241014,0.015856237851415177,0.016590652141463068,0.013418220812812092,0.011761684173356109,0.008936887260128541
2260,1.4167143490340095e-05,1.4167143490340095e-05,0.0,0.02641774292848526,0.00453395489603281,0.0008983,0.007565466554825674,0.01052637630336263,0.011081747425896857,0.008904790826079156,0.007709087906138148,0.005777645198449952
2270,3.7500915368582355e-06,3.7500915368582355e-06,0.0,0.013257303352341907,0.0008013201877474785,0.0008978500000000001,0.0037144477297960045,0.005161629360153743,0.0054578068742063895,0.004407003208502547,0.003852746627062135,0.0029184637422845086
2280,3.3845574307633797e-06,3.3845574307633797e-06,0.0,0.012556688198035165,0.0016599780647084117,0.0008974,0.0035571690217497355,0.004947512351580588,0.005219705831305441,0.004221078661645202,0.0036993615553148444,0.002803869473701712
2290,2.838321506715147e-07,2.838321506715147e-07,0.0,0.0005757418002474385,0.0003621363721322268,0.0008969500000000001,0.00015138296693400333,0.00021233734536615077,0.0002245038597254706,0.0001841211500193277,0.0001712185880526299,0.00013339098692760151
2300,6.963410896787536e-07,6.963410896787536e-07,0.0,0.004628658454327548,0.0005217150901444256,0.0008964999999999999,0.0013176008584318824,0.0018311175196516665,0.0019338606400700921,0.0015581698809496757,0.0013589793757231815,0.0010238689832557065
2310,2.7348519893166667e-07,2.7348519893166667e-07,0.0,0.0005273692852321659,0.00020974947256036103,0.00089605,0.00015533004736551382,0.00021589677793971653,0.00022706138106826714,0.0001826257622203314,0.00015776525861624496,0.0001189090105908819
2320,3.1791546462045517e-07,3.1791546462045517e-07,0.0,0.001641470468204896,0.00018933579849544913,0.0008956,0.00046507876868314265,0.0006467861909002636,0.0006830879944492232,0.0005512688432306879,0.00048245501724619196,0.0003639802423044789
2330,2.630198423503316e-07,2.630198423503316e-07,0.0,2.9175187312859692e-05,6.654467870248482e-05,0.00089515,3.467803086535269e-06,5.382028309213198e-06,5.96730751654351e-06,6.3213868096581286e-06,7.083855003813603e-06,6.637034634716892e-06
2340,2.676163717296731e-07,2.676163717296731e-07,0.0,0.0005636314187722845,8.644960325909778e-05,0.0008947000000000001,0.0001587652259459835,0.00022026321269493775,0.00023300256151806173,0.00018834691443788624,0.00016523842754409575,0.00012498502781009433
2350,2.6114710749425285e-07,2.6114710749425285e-07,0.0,0.00023529350404733555,4.418995013111271e-05,0.00089425,6.652791591221167e-05,9.195733431713078e-05,9.739501093465457e-05,7.852586209238746e-05,6.902515753105788e-05,5.211470387423116e-05
2360,2.5898191324813524e-07,2.5898191324813524e-07,0.0,6.105287961479884e-05,4.1310991946375e-05,0.0008938,1.6434044578811107e-05,2.345855854608708e-05,2.465949490386768e-05,2.003514528249874e-05,1.775339065630486e-05,1.3627393495186888e-05
2370,2.5816993343141803e-07,2.5816993343141803e-07,0.0,0.00011615427360239912,3.888114952133037e-05,0.00089335,3.2237747049962164e-05,4.550906113199656e-05,4.786052093203549e-05,3.8838782560112526e-05,3.4008583000287644e-05,2.5824919331984856e-05
2380,2.571131858530862e-07,2.571131858530862e-07,0.0,7.120336045823691e-05,3.386595199117437e-05,0.0008929000000000001,1.9568080116747014e-05,2.7918102955026936e-05,2.928731022919884e-05,2.3793207204294203e-05,2.0856089554572872e-05,1.5877343709970042e-05
2390,2.5622986754569865e-07,2.5622986754569865e-07,0.0,2.800462173332445e-05,3.105742871412076e-05,0.00089245,7.3846530221611834e-06,1.1012837739567524e-05,1.1380028364476721e-05,9.40076656209925e-06,8.211410668099629e-06,6.335222263178994e-06
2400,2.554917841735005e-07,2.554917841735005e-07,0.0,8.668682636162341e-06,2.9412978619802743e-05,0.000892,1.692117522827929e-06,2.9821585808162006e-06,2.8657836794612644e-06,2.7119048343589118e-06,2.4923641590628343e-06,2.1069015662004373e-06
2410,2.54826318268897e-07,2.54826318268897e-07,0.0,5.771684862683237e-06,2.8195083359605633e-05,0.00089155,1.5088872207595267e-06,1.8131405891800936e-06,1.808792684753402e-06,1.775611246624206e-06,1.6741159260212749e-06,1.4373517254230914e-06
2420,2.5421275040571345e-07,2.5421275040571345e-07,0.0,6.013068831799276e-06,2.7162413971382193e-05,0.0008911,1.727564151975256e-06,1.9614494733461885e-06,2.027972388496687e-06,1.8611782624370504e-06,1.7322337012545947e-06,1.448512694813569e-06
2430,2.536433214572753e-07,2.536433214572753e-07,0.0,5.562781396340801e-06,2.6313815396861173e-05,0.00089065,1.535227426252685e-06,1.7843350637836804e-06,1.7596035679164164e-06,1.6630210651848519e-06,1.550164184331265e-06,1.3028656512501179e-06
2440,2.5310745854767447e-07,2.5310745854767447e-07,0.0,5.200059579939994e-06,2.5642968466854654e-05,0.0008902000000000001,1.3083048682957281e-06,1.6131733608302246e-06,1.5466806996814775e-06,1.5328358697838235e-06,1.4396765756999853e-06,1.24140757780293e-06
2450,2.5260257530135277e-07,2.5260257530135277e-07,0.0,5.137120944192438e-06,2.5085062588914298e-05,0.00088975,1.1832969631643677e-06,1.5956741345576221e-06,1.4504035023190222e-06,1.4765617919329695e-06,1.3810825320442382e-06,1.1864730687780598e-06
2460,2.5212358423232217e-07,2.5212358423232217e-07,0.0,5.010519616847657e-06,2.4627921447972767e-05,0.0008893,1.2023931703984224e-06,1.567175573509105e-06,1.42307780765634e-06,1.422853571259267e-06,1.3254768186471175e-06,1.1304885167922952e-06
2470,2.516632093829685e-07,2.516632093829685e-07,0.0,5.213034685558527e-06,2.42835685639875e-05,0.0008888500000000001,1.047626700974496e-06,1.6500323821616882e-06,1.4974061859264397e-06,1.5059675376227184e-06,1.4076466265781006e-06,1.1999879954244231e-06
2480,2.512223602479935e-07,2.512223602479935e-07,0.0,5.114127902176339e-06,2.397951357124839e-05,0.0008884,1.5062407290411284e-06,1.7012548138449166e-06,1.624029373032025e-06,1.4376736269234305e-06,1.3056654655315393e-06,1.0595024891035134e-06
2490,2.507948693164508e-07,2.507948693164508e-07,0.0,4.7928060581007595e-06,2.3779664843459614e-05,0.0008879500000000001,1.0889133007304541e-06,1.5061642836294168e-06,1.3488664309300772e-06,1.336375731350538e-06,1.2394646101393474e-06,1.0517190837051968e-06
2500,2.503810492271441e-07,2.503810492271441e-07,0.0,4.921863066047141e-06,2.3623901142855175e-05,0.0008874999999999999,1.0245515580599635e-06,1.565234925965716e-06,1.3956620779248334e-06,1.3844981690727227e-06,1.2806649283551886e-06,1.0747729839282835e-06
2510,2.4997751779665123e-07,2.4997751779665123e-07,0.0,4.655354812299053e-06,2.3502023395849392e-05,0.00088705,1.272073071521806e-06,1.5064408939851197e-06,1.3743131240669712e-06,1.2624631865864586e-06,1.153359818289606e-06,9.595053934328445e-07
2520,2.4958194444479886e-07,2.4958194444479886e-07,0.0,5.006888916125248e-06,2.3438547941623256e-05,0.0008866000000000001,9.828442539801578e-07,1.6178497922886644e-06,1.4671981471648263e-06,1.4297152177638614e-06,1.3174069722660759e-06,1.0913152529956753e-06
2530,2.491934765203041e-07,2.491934765203041e-07,0.0,4.5812685457039295e-06,2.3382626750390045e-05,0.00088615,1.2795986660155986e-06,1.5029053388258414e-06,1.3593974599060475e-06,1.221614129518663e-06,1.107755058296587e-06,9.110253704417995e-07
2540,2.48813307734963e-07,2.48813307734963e-07,0.0,4.563235940875401e-06,2.3362516003544442e-05,0.0008857,1.2951789651285704e-06,1.509371010870857e-06,1.3671189688333284e-06,1.2132266650953922e-06,1.0969569611970528e-06,9.025041944354824e-07
2550,2.4843606638569327e-07,2.4843606638569327e-07,0.0,4.496309847516592e-06,2.3370550479739904e-05,0.00088525,1.0495610298802437e-06,1.4390498706452877e-06,1.268349456481219e-06,1.2084923333496522e-06,1.111412145031535e-06,9.208878459405495e-07
2560,2.480617808942043e-07,2.480617808942043e-07,0.0,4.50232768906632e-06,2.3396492906613275e-05,0.0008848,1.0284597869146745e-06,1.4436304276450001e-06,1.2732479088154256e-06,1.2130421566546924e-06,1.1138363452647787e-06,9.170166064277715e-07
2570,2.476929239492165e-07,2.476929239492165e-07,0.0,5.0061110798394786e-06,2.3455742848454975e-05,0.00088435,9.520193052943664e-07,1.6394343511855567e-06,1.5247957797541694e-06,1.443863151454802e-06,1.3297641938184996e-06,1.0773363972763403e-06
2580,2.4732540282457194e-07,2.4732540282457194e-07,0.0,4.789396596119813e-06,2.3501363102695905e-05,0.0008839000000000001,9.396954206544075e-07,1.5542963933845642e-06,1.4356258190632728e-06,1.361389981490196e-06,1.2527195250412629e-06,1.0197697262887834e-06
2590,2.469592743636895e-07,2.469592743636895e-07,0.0,4.510578657988753e-06,2.353816307731904e-05,0.0008834499999999999,1.3492968709135924e-06,1.535852512022247e-06,1.392396239966374e-06,1.1824651690815056e-06,1.0576643043605112e-06,8.651431565947728e-07
2600,2.4659610176058777e-07,2.4659610176058777e-07,0.0,4.33165577742533e-06,2.361592123634182e-05,0.000883,1.0913165445216447e-06,1.4108797767976006e-06,1.2305835874300464e-06,1.1283064758845996e-06,1.0312160940928658e-06,8.401487219990958e-07
2610,2.4623457761663303e-07,2.4623457761663303e-07,0.0,4.481741734381379e-06,2.3699998564552516e-05,0.00088255,9.668827861243875e-07,1.4472366251556112e-06,1.2983122719186285e-06,1.2231108516203926e-06,1.1292471520080854e-06,9.181895400501789e-07
2620,2.458741050759272e-07,2.458741050759272e-07,0.0,4.755845912120129e-06,2.379324723733589e-05,0.0008821,9.456920118216167e-07,1.556345635371904e-06,1.4326179050932445e-06,1.3469199407595278e-06,1.2436760799511235e-06,9.958570821838526e-07
2630,2.455128083056479e-07,2.455128083056479e-07,0.0,8.488726172783932e-06,2.3954547941684723e-05,0.0008816500000000001,1.7466964197653698e-06,3.084478503291594e-06,3.193239606559636e-06,2.771635384541389e-06,2.50301046468962e-06,1.9264894272363272e-06
2640,2.4515742325093015e-07,2.4515742325093015e-07,0.0,1.4914739453142696e-05,2.4167451556422748e-05,0.0008812,3.5763301029209693e-06,5.669069371492151e-06,5.983912133692683e-06,5.007448245573944e-06,4.45156447529244e-06,3.3805266070092493e-06
2650,2.4483716742906836e-07,2.4483716742906836e-07,0.0,4.752027461998215e-05,2.55006889346987e-05,0.00088075,1.2834066806763791e-05,1.85457904557431e-05,1.9632593020985482e-05,1.6020617750220114e-05,1.407454658447601e-05,1.0636480800126982e-05
2660,2.4579298951721285e-07,2.4579298951721285e-07,0.0,0.0002627106642096369,4.875731610809453e-05,0.0008803,7.37605040719597e-05,0.00010328073833061818,0.0001092009310171366,8.829179817823722e-05,7.724404085277983e-05,5.8281093173511644e-05
2670,3.361709275395697e-07,3.361709275395697e-07,0.0,0.002161918998385494,0.00034620490623638034,0.0008798500000000001,0.0006113333182349498,0.0008510284971943328,0.0008994011544301934,0.0007259701271686899,0.000634707067183115,0.00047882954276350065
2680,1.2717052413790952e-05,1.2717052413790952e-05,0.0,0.0251523694280224,0.0040581864304840565,0.0008794,0.007119886678668829,0.009905824994535588,0.010469137629851605,0.008449094600521538,0.007391991084127182,0.005578740758086301
2690,0.00032947672298178077,0.00032947672298178077,0.0,0.12742747695662332,0.014884165488183498,0.00087895,0.03619476111354558,0.050358123610770404,0.05341691037023943,0.04318510390634134,0.038041354641513016,0.02872318096782742
2700,9.6124094852712e-05,9.6124094852712e-05,0.0,0.06898654884502223,0.00870694499462843,0.0008785,0.019200137975929316,0.026543250191202048,0.028345214238271698,0.022939138278367657,0.020482546563558773,0.015534847267629328
2710,1.410857839800883e-05,1.410857839800883e-05,0.0,0.026019514029685817,0.00206761434674263,0.00087805,0.007192859529055815,0.009917213683047214,0.010625165597176526,0.008618993388302966,0.007741365367646666,0.0058923065348101
2720,3.5702391869563144e-06,3.5702391869563144e-06,0.0,0.012616568544327767,0.0024487434420734644,0.0008776000000000001,0.0034787173738773996,0.004779568686348927,0.0051463876729069555,0.0041640347540852045,0.003731480216627982,0.0028274708159078316
2730,3.0318017252284335e-06,3.0318017252284335e-06,0.0,0.011478230023732652,0.0011304795043542981,0.00087715,0.003196778046460189,0.004396275788310812,0.004721910530276435,0.003823608956186072,0.0034175675925211366,0.0025837255863526295
2740,4.1991049215539533e-07,4.1991049215539533e-07,0.0,0.0026714074873066956,0.0006887054769322276,0.0008767,0.0007583330089462766,0.001042072871360527,0.001119435225474449,0.0009032155817223398,0.0007976923436511646,0.000596830829445169
2750,6.943678840798384e-07,6.943678840798384e-07,0.0,0.004546587893195962,0.0005273966235108674,0.00087625,0.0012624725508057707,0.0017347121512634382,0.0018667504236449847,0.0015102885675960236,0.001351394321327145,0.0010235948529351065
2760,2.6405581365906983e-07,2.6405581365906983e-07,0.0,0.000513640717898793,9.825494635151699e-05,0.0008758,0.00013551190380586896,0.0001867431879638227,0.00020165121681019503,0.0001643806844795725,0.00014991560551422554,0.00011422238013236538
2770,2.9207259899521887e-07,2.9207259899521887e-07,0.0,0.0013183253735265434,0.00021437877148855478,0.00087535,0.00036668847224115856,0.0005033103451047165,0.0005419265054355601,0.0004386471320358981,0.0003924187662363326,0.0002963523997033769
2780,2.7076799824499176e-07,2.7076799824499176e-07,0.0,0.0009105429811404999,0.00011243879998801276,0.0008749000000000001,0.0002505594093801675,0.00034354871153817994,0.00037062574557986534,0.00030021634203714856,0.00026999269840223284,0.00020463883969768138
2790,2.525129332298093e-07,2.525129332298093e-07,0.0,0.00018637565545472898,5.1260671170894057e-05,0.0008744499999999999,5.304070577089824e-05,7.221626972846514e-05,7.792634301274649e-05,6.282053867657181e-05,5.582195552639698e-05,4.1922892316639364e-05
2800,2.506180010186654e-07,2.506180010186654e-07,0.0,0.00013719744872124916,5.5434429668821394e-05,0.000874,3.692662735509858e-05,5.141621647939519e-05,5.514638718244608e-05,4.4861524091364114e-05,4.03925749270668e-05,3.080400356986013e-05
2810,2.495559954240889e-07,2.495559954240889e-07,0.0,0.00017358516143586966,5.000722376280464e-05,0.0008735500000000001,4.784059283468492e-05,6.645453467841801e-05,7.119738953249765e-05,5.780593155367946e-05,5.155570713761397e-05,3.905981782623045e-05
2820,2.481131105014356e-07,2.481131105014356e-07,0.0,0.00012313037555343709,4.236932727508247e-05,0.0008731,3.3553398336164653e-05,4.6832721048786896e-05,5.012705222044966e-05,4.080707138893613e-05,3.655799394295279e-05,2.7808195927795918e-05
2830,2.4692886313459894e-07,2.4692886313459894e-07,0.0,7.281215642412876e-05,3.744096102309413e-05,0.0008726500000000001,1.971562932239213e-05,2.7835688190959396e-05,2.965414006245346e-05,2.4224112006624913e-05,2.1655663312853705e-05,1.6466796164721185e-05
2840,2.45992623604252e-07,2.45992623604252e-07,0.0,4.1893298435295235e-05,3.450939038884826e-05,0.0008722,1.106671205833972e-05,1.593702439921704e-05,1.6871849220958215e-05,1.3878148899209541e-05,1.2423473961941088e-05,9.518507823564933e-06
2850,2.4520340957678854e-07,2.4520340957678854e-07,0.0,2.54882294572812e-05,3.245045445510186e-05,0.00087175,6.403709550720789e-06,9.520272179546952e-06,9.977747950228822e-06,8.343574604805809e-06,7.508985652311187e-06,5.806275749285268e-06
2860,2.44507958768736e-07,2.44507958768736e-07,0.0,1.6637918247427944e-05,3.08753878925927e-05,0.0008713,3.9229086751788014e-06,6.08811515095214e-06,6.2788814825052e-06,5.383760005272207e-06,4.873198567569471e-06,3.832500462649478e-06
2870,2.4387878738707514e-07,2.4387878738707514e-07,0.0,1.027142175563935e-05,2.9585493393824436e-05,0.00087085,2.2351046198400055e-06,3.713779411897205e-06,3.7027923904848832e-06,3.307138658015709e-06,2.997147981706194e-06,2.3989692686173173e-06
2880,2.433029067105963e-07,2.433029067105963e-07,0.0,6.886734450507596e-06,2.8535534511320293e-05,0.0008704000000000001,1.3380181732787836e-06,2.336604170241421e-06,2.1696454173255934e-06,2.1131516303257426e-06,1.96010460012781e-06,1.6328364401573217e-06
2890,2.427722165521118e-07,2.427722165521118e-07,0.0,5.02644490389181e-06,2.7720154321286827e-05,0.00086995,1.0677454407077319e-06,1.601911986053988e-06,1.3763102054805206e-06,1.4460341839876163e-06,1.367765949601539e-06,1.179523349827256e-06
2900,2.4227637140938896e-07,2.4227637140938896e-07,0.0,4.662845536461489e-06,2.7071313525084406e-05,0.0008694999999999999,1.3275959201264167e-06,1.535908702908772e-06,1.4029904744558809e-06,1.3125825832347935e-06,1.2360526051763074e-06,1.0531871228046322e-06
2910,2.418062194919912e-07,2.418062194919912e-07,0.0,4.551775700655004e-06,2.657526420080103e-05,0.00086905,1.2912046078505129e-06,1.4975664827889092e-06,1.3512160260602768e-06,1.2559263036178645e-06,1.1793122397100306e-06,9.956599512529765e-07
2920,2.413630966202618e-07,2.413630966202618e-07,0.0,4.4726678410158345e-06,2.618247344798874e-05,0.0008686000000000001,1.2744596906097135e-06,1.4795433885281314e-06,1.3234868362806858e-06,1.2154089660679917e-06,1.131447502045824e-06,9.506845546680234e-07
2930,2.409342414466664e-07,2.409342414466664e-07,0.0,4.3044868050220325e-06,2.5901557819452137e-05,0.00086815,1.059366737999726e-06,1.3616330987268178e-06,1.1698160890458658e-06,1.1597152024791818e-06,1.091812178955155e-06,9.325232358941638e-07
2940,2.4052388880591025e-07,2.4052388880591025e-07,0.0,4.220987072718841e-06,2.5698029276099987e-05,0.0008677,1.115655836923356e-06,1.3569504943660894e-06,1.1803227713502084e-06,1.1224445371001328e-06,1.0520987934554367e-06,8.9644916910956e-07
2950,2.4012408061935275e-07,2.4012408061935275e-07,0.0,4.428618309220872e-06,2.5564613679307513e-05,0.00086725,9.254072656678245e-07,1.3865877855832034e-06,1.2079816109659728e-06,1.2185523114945973e-06,1.1462868580914587e-06,9.578332914462088e-07
2960,2.397347032001562e-07,2.397347032001562e-07,0.0,4.10548949565869e-06,2.5472711058682762e-05,0.0008668,1.0615374384661171e-06,1.3138247640262187e-06,1.1326231829869122e-06,1.0748850527869633e-06,1.0073159953214848e-06,8.543432637894017e-07
2970,2.393546196799434e-07,2.393546196799434e-07,0.0,4.091741665446556e-06,2.542942456784658e-05,0.00086635,1.1026652801635804e-06,1.3289456725393823e-06,1.1449774008080985e-06,1.0559086602462697e-06,9.828445849182444e-07,8.224898282747822e-07
2980,2.3898164158708823e-07,2.3898164158708823e-07,0.0,4.05154968651001e-06,2.5417801225557923e-05,0.0008659000000000001,1.0986115339453715e-06,1.3203329215542977e-06,1.1382698459300447e-06,1.0407046909999932e-06,9.685262237116136e-07,8.104992555337894e-07
2990,2.386138362453494e-07,2.386138362453494e-07,0.0,3.999818722850006e-06,2.543286063882988e-05,0.00086545,1.049427867041471e-06,1.2859290620060057e-06,1.1068344171538559e-06,1.0269902893738821e-06,9.587240473376444e-07,8.017830431868329e-07
3000,2.3824935624361387e-07,2.3824935624361387e-07,0.0,4.00652012496266e-06,2.547589610912837e-05,0.000865,9.682127311704214e-07,1.2689554599264793e-06,1.0828025828821487e-06,1.0373344927920893e-06,9.757999218975151e-07,8.07374190341675e-07
3010,2.3788852843154018e-07,2.3788852843154018e-07,0.0,4.168617464893502e-06,2.5535693566780537e-05,0.0008645500000000001,8.789974471301874e-07,1.3022528655866442e-06,1.1496629278292568e-06,1.1288120900884623e-06,1.0669808150953192e-06,8.696950742278435e-07
3020,2.375281837885268e-07,2.375281837885268e-07,0.0,4.867798207183957e-06,2.5624925910960883e-05,0.0008641,8.842584464167029e-07,1.5488782730990283e-06,1.4987473288524765e-06,1.4343806893571107e-06,1.3505761290271205e-06,1.0713539074922638e-06
3030,2.371708092141489e-07,2.371708092141489e-07,0.0,4.159627704268189e-06,2.5672665287856944e-05,0.0008636500000000001,1.2686667662823338e-06,1.4424597061866762e-06,1.2836059177918958e-06,1.0618330273177875e-06,9.679759770376327e-07,7.922200106457505e-07
3040,2.368156657439613e-07,2.368156657439613e-07,0.0,4.787814020661588e-06,2.5789300707401708e-05,0.0008632,8.842006945341272e-07,1.5189632078307272e-06,1.4660594097753698e-06,1.4078608093718082e-06,1.3241683591915066e-06,1.043652134123034e-06
3050,2.3646109070796228e-07,2.3646109070796228e-07,0.0,3.8998665201885294e-06,2.5863655537250452e-05,0.00086275,1.0322154217158337e-06,1.271096246101414e-06,1.0799576779519635e-06,9.795117935779278e-07,9.175465440795764e-07,7.473312390836378e-07
3060,2.361062598765784e-07,2.361062598765784e-07,0.0,4.5614963186360335e-06,2.598754144855775e-05,0.0008623000000000001,8.575522421111596e-07,1.4340901799436491e-06,1.3726835429380509e-06,1.322556142095176e-06,1.2471287357264881e-06,9.836730149228925e-07
3070,2.3575439911383e-07,2.3575439911383e-07,0.0,1.355076487145625e-05,2.6243722459184937e-05,0.00086185,3.180664986467544e-06,4.9234335976228885e-06,5.3362148776492214e-06,4.520374033533039e-06,4.112712053600415e-06,3.116200742065123e-06
3080,2.35428615269484e-07,2.35428615269484e-07,0.0,3.9281313527462326e-05,2.7159318051417358e-05,0.0008614,1.0355635986718716e-05,1.478976703336836e-05,1.6003085743540678e-05,1.314346826917559e-05,1.1832073848182499e-05,8.941641182734487e-06
3090,2.3610969890341948e-07,2.3610969890341948e-07,0.0,0.000226265175172323,4.591427932609804e-05,0.00086095,6.233887205730874e-05,8.625787082864767e-05,9.297395126337357e-05,7.545793542195813e-05,6.756570013335267e-05,5.107097956129719e-05
3100,3.098448075888882e-07,3.098448075888882e-07,0.0,0.0018989025808489974,0.0003144247748423368,0.0008605,0.0005271112353653423,0.0007253843247034104,0.0007810430356203806,0.0006326882527457172,0.0005661489005077783,0.0004281334710198875
3110,1.075544332707068e-05,1.075544332707068e-05,0.0,0.02246182041693973,0.003747739363461733,0.00086005,0.006242137532532524,0.00858594591875874,0.009243858053031141,0.00748602921136464,0.006703306149718431,0.005071269506353954
3120,0.00043207340058870614,0.00043207340058870614,0.0,0.14212204832026384,0.018305979669094086,0.0008596000000000001,0.03958736599647907,0.0544941669364377,0.0588153661453654,0.04770759167877313,0.04308901288615879,0.032651020537096904
3130,0.00010429059329908341,0.00010429059329908341,0.0,0.06980619748178926,0.009841269813477993,0.00085915,0.019071401863637698,0.026074676652523703,0.028258723259719478,0.022920209730865677,0.02100406470473115,0.015997998056720312
3140,1.7900598322739825e-05,1.7900598322739825e-05,0.0,0.028534550966164165,0.0025308236945420504,0.0008587,0.007742931050072037,0.010559105459639296,0.011465015357291244,0.009314508878435438,0.00859338352521942,0.006558813419062097
