i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
36915,11.5068918,37.6052417,0.00320474896,37.6052417,0,0.497681198,4.14999195,8.60320146e-11,2.74736434,,81,24868
36916,7.01242644,7.66018915,0.00155811321,7.66018915,0,0.127147054,0.844295677,2.03362129e-11,2.89071582,,81,37650
36917,7.18975368,8.40465237,0.00121202572,8.40465237,0,0.13601627,0.926322172,1.23054001e-11,2.97191133,,81,38898
36918,11.2218623,35.0462379,0.00266243037,35.0462379,0,0.465514426,3.86747372,5.93784123e-11,2.89790496,,81,29731
36919,1.6526918,0.584857311,0.0485254882,0.958621834,9000,0.0903758048,0.132230299,1.97247674e-08,0.211138429,,81,4959
36920,9.68319993,22.733461,0.0027014562,22.733461,0,0.312858459,2.50784495,6.11319042e-11,3.31690331,,81,29268
36921,8.32777705,14.0582464,0.00244620884,14.0582464,0,0.205274529,1.5500225,5.01255472e-11,3.28710617,,81,32068
36922,12.3802922,45.9727835,0.00577258541,45.9727835,0,0.605619469,5.07344125,2.79134038e-10,2.15484127,,81,20497
36923,9.19273193,19.3545894,0.00287340134,19.3545894,0,0.27098573,2.13474522,6.91615383e-11,3.3424372,,81,26070
36924,3.30371743,0.767309956,0.0212044866,0.869629158,9000,0.0555971003,0.130965487,3.76640995e-09,0.62812762,,81,9912
36925,6.07858879,4.35417192,0.00517001669,4.35417192,0,0.0886022985,0.481354739,2.23900959e-10,2.31738627,,81,21416
36926,6.85593098,7.03398965,0.00201273178,7.03398965,0,0.119743208,0.775345355,3.39346889e-11,2.81117491,,81,36345
36927,11.8295564,40.6046623,0.0040195383,40.6046623,0,0.535862851,4.48107319,1.3533945e-10,2.54842949,,81,23316
36928,8.38591549,14.3874281,0.00250911354,14.3874281,0,0.20935617,1.5863577,5.27366686e-11,3.29507788,,81,31400
36929,0.499142737,0.817921916,0.087575987,0.817921916,0,0.141640044,0.118793265,6.42454158e-08,0.0483960798,,81,1144
36930,5.06762594,1.96362001,0.00992452442,1.96362001,0,0.062446088,0.225960935,8.25071286e-10,1.5675832,,81,15203
36931,0.0180119863,0.851875861,0.0816985895,0.851875861,0,0.158837901,0.13925036,5.59115047e-08,0.0014651111,,81,1956
36932,3.57765237,0.793570593,0.0185784292,0.841119339,9000,0.0536942945,0.129541294,2.89127929e-09,0.732405272,,81,10733
36933,5.23726639,2.2755023,0.00912564592,2.2755023,0,0.0657222606,0.258043302,6.97588466e-10,1.69013292,,81,15819
