i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1788,0.575978637,0.922887177,0.000256382037,0.922887177,0,0.00371237144,0.0461648947,7.30352767e-12,7.76709789e-05,18850,401,1358
1789,0.453082532,0.914181232,0.000262404451,0.914181232,0,0.00336640415,0.0456897762,7.65067735e-12,4.95293101e-05,11950,401,1258
1790,0.476240218,0.916745656,0.00027151793,0.916745656,0,0.00333464017,0.0458305045,8.19133182e-12,5.46454713e-05,2250,401,1072
1791,0.106106393,0.855683649,9.52402355e-05,0.855683649,0,0.00273664055,0.0427384758,1.00785583e-12,2.19482498e-05,2800,401,2890
1792,0.488241076,0.917908289,0.000274187568,0.917908289,0,0.00334226315,0.0458938013,8.35320248e-12,5.74415911e-05,2650,401,985
1793,0.0203862134,0.850991675,0.000426848561,0.850991675,0,0.00436601724,0.0424453494,2.02444104e-11,1.06525305e-05,,401,98
1794,0.481253922,0.917245318,0.000272855996,0.917245318,0,0.0033341976,0.0458578728,8.27226606e-12,5.57706758e-05,2200,401,1034
1795,0.0912931338,0.854235764,6.06271538e-05,0.854235764,0,0.00288216529,0.0426604873,4.08405754e-13,2.26314451e-05,13550,401,2967
1796,0.422406346,0.910163237,0.000243039862,0.910163237,0,0.00343515911,0.0454719638,6.56315274e-12,4.29389444e-05,14000,401,1569
1797,0.177590638,0.865603896,0.000201429164,0.865603896,0,0.00328687454,0.0431988721,4.50818978e-12,1.30107563e-05,,401,2128
1798,0.057941813,0.85190844,0.000152849416,0.85190844,0,0.00345050701,0.0425223586,2.59588268e-12,2.09114399e-05,18950,401,2779
1799,0.645143032,0.922856413,0.00023033081,0.922856413,0,0.00393401337,0.0461932359,5.89469802e-12,9.12701083e-05,17900,401,1847
1800,0.338645846,0.896210288,0.000174932412,0.896210288,0,0.00361786215,0.0447361977,3.40014985e-12,2.76655771e-05,17450,401,2500
1801,0.131813824,0.858736633,0.000153344121,0.858736633,0,0.00290527702,0.042877955,2.61271326e-12,1.92800995e-05,,401,2778
1802,0.501327217,0.919043774,0.000275587673,0.919043774,0,0.00338617377,0.0459539407,8.43872952e-12,6.05026608e-05,3400,401,896
1803,0.690190554,0.921545612,0.000236418829,0.921545612,0,0.00401200192,0.0461549055,6.21042921e-12,9.86716851e-05,17000,401,1687
1804,0.939194918,0.93040769,0.000316492583,0.93040769,0,0.00432012314,0.0467955549,1.11297283e-11,0.000147919842,16450,401,602
1805,0.818638206,0.918213067,0.000325524925,0.918213067,0,0.00395296722,0.04609797,1.1774053e-11,0.00011855535,14050,401,440
