i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1785,8.91833305,6.15258919,0.0125639701,6.15258919,0,0.0517971829,0.311055636,1.75392604e-08,3.27582959,,401,1766
1786,7.06916904,2.02976648,0.00558946369,2.02976648,0,0.0682655523,0.105046783,3.47134493e-09,2.87374301,,401,2532
1787,7.29891253,2.39662163,0.00583604705,2.39662163,0,0.0676099319,0.122893092,3.7843828e-09,2.97168912,,401,2457
1788,5.75978661,0.737438678,0.00408907647,0.737438678,0,0.0610158892,0.0468745092,1.85783849e-09,2.04200168,,401,2829
1789,4.53082514,0.555829193,0.0158772474,0.555829193,0,0.0466341215,0.0398845931,2.80096649e-08,1.17217239,,401,1599
1790,4.76240206,0.564058308,0.0130636194,0.564058308,0,0.0493812786,0.0399689455,1.89620169e-08,1.31870832,,401,1739
1791,1.06106389,0.741038851,0.057908688,0.741038851,0,0.0762409307,0.0958343945,3.72601794e-07,0.10999269,,401,319
1792,4.882411,0.56849784,0.0116612879,0.56849784,0,0.0508271877,0.0401131714,1.51095149e-08,1.39892391,,401,1817
1793,0.203862131,0.849734408,0.0845476564,0.849734408,0,0.17411148,0.127250256,7.94256245e-07,0.0192230844,,401,62
1794,4.8125391,0.565799847,0.0124730665,0.565799847,0,0.049981656,0.0400180064,1.72863765e-08,1.3518832,,401,1771
1795,0.912931323,0.769993848,0.0623501339,0.769993848,0,0.0852648084,0.100700579,4.319488e-07,0.0921320589,,401,274
1796,4.2240634,0.539100311,0.0197108157,0.539100311,0,0.0432467432,0.0400309214,4.31684728e-08,0.996034242,,401,1429
1797,1.77590632,0.570323995,0.0457059113,0.629900099,50,0.0534220908,0.073743685,2.32114481e-07,0.212208706,,401,533
1798,0.579418123,0.820875686,0.0733851833,0.820875686,0,0.115114741,0.112688285,5.98376126e-07,0.0554771708,,401,174
1799,6.45143032,1.24719436,0.00438933699,1.24719436,0,0.066839996,0.0683989032,2.14069769e-09,2.53150384,,401,2772
1800,3.3864584,0.450629337,0.0297927974,0.450629337,0,0.0385911091,0.042317736,9.86234198e-08,0.61836584,,401,1026
1801,1.31813824,0.683682777,0.0519544651,0.692252068,50,0.0648902398,0.0877522267,2.99918494e-07,0.14346077,,401,396
1802,5.01327229,0.574989436,0.0101950763,0.574989436,0,0.0524012449,0.0403831922,1.15488423e-08,1.48939694,,401,1909
