iteration,loss,phase,window
44463,2.0613918570435848e-07,lbfgs,19
44464,2.0596682422468502e-07,lbfgs,19
44465,2.059614917675527e-07,lbfgs,19
44466,2.0636464536655167e-07,lbfgs,19
44467,2.059495096869097e-07,lbfgs,19
44468,2.0593917795523384e-07,lbfgs,19
44469,2.0612849894277645e-07,lbfgs,19
44470,2.0593290910812938e-07,lbfgs,19
44471,2.0592782626230423e-07,lbfgs,19
44472,2.0635559185056309e-07,lbfgs,19
44473,2.0591702729833458e-07,lbfgs,19
44474,2.0590761728422636e-07,lbfgs,19
44475,2.0612171642951863e-07,lbfgs,19
44476,2.0590173130482565e-07,lbfgs,19
44477,2.0589680506560478e-07,lbfgs,19
44478,2.0634456078768066e-07,lbfgs,19
44479,2.058870245643469e-07,lbfgs,19
44480,2.058783999040206e-07,lbfgs,19
44481,2.0611816498071217e-07,lbfgs,19
44482,2.0587280897872163e-07,lbfgs,19
44483,2.058679915763965e-07,lbfgs,19
44484,2.0633236063316873e-07,lbfgs,19
44485,2.0585908602111323e-07,lbfgs,19
44486,2.0585113811703553e-07,lbfgs,19
44487,2.0611725141090895e-07,lbfgs,19
44488,2.0584578204474452e-07,lbfgs,19
44489,2.058410511514084e-07,lbfgs,19
44490,2.0631967649507676e-07,lbfgs,19
44491,2.0583289669892146e-07,lbfgs,19
44492,2.0582553680201922e-07,lbfgs,19
44493,2.0611845237348022e-07,lbfgs,19
44494,2.0582037386681e-07,lbfgs,19
44495,2.0581572094368535e-07,lbfgs,19
44496,2.063070402743317e-07,lbfgs,19
44497,2.0580821173544428e-07,lbfgs,19
44498,2.058013658799067e-07,lbfgs,19
44499,2.0612130688862594e-07,lbfgs,19
44500,2.0579636697980926e-07,lbfgs,19
44501,2.0579179056241789e-07,lbfgs,19
44502,2.0629484175708516e-07,lbfgs,19
44503,2.05784836711581e-07,lbfgs,19
44504,2.0577844233165797e-07,lbfgs,19
44505,2.061254113331824e-07,lbfgs,19
44506,2.057735870788503e-07,lbfgs,19
44507,2.0576908898299438e-07,lbfgs,19
44508,2.0628335258789373e-07,lbfgs,19
44509,2.0576261445978104e-07,lbfgs,19
44510,2.0575661804942323e-07,lbfgs,19
44511,2.06130416259853e-07,lbfgs,19
44512,2.057518921068032e-07,lbfgs,19
44513,2.0574747533340043e-07,lbfgs,19
44514,2.0627275100201732e-07,lbfgs,19
44515,2.0574141594233433e-07,lbfgs,19
44516,2.057357713855413e-07,lbfgs,19
44517,2.0613602420521734e-07,lbfgs,19
44518,2.057311646056138e-07,lbfgs,19
44519,2.0572683222306123e-07,lbfgs,19
44520,2.0626314321283557e-07,lbfgs,19
44521,2.0572113377823788e-07,lbfgs,19
44522,2.057158011206431e-07,lbfgs,19
44523,2.0614198763052955e-07,lbfgs,19
44524,2.057113062242107e-07,lbfgs,19
44525,2.0570706080909687e-07,lbfgs,19
44526,2.062545807413614e-07,lbfgs,19
44527,2.057016775447911e-07,lbfgs,19
44528,2.0569662206021626e-07,lbfgs,19
44529,2.0614810638239476e-07,lbfgs,19
44530,2.0569223369093453e-07,lbfgs,19
44531,2.0568807708478725e-07,lbfgs,19
44532,2.0624707413729526e-07,lbfgs,19
44533,2.056829702993839e-07,lbfgs,19
44534,2.056781617553792e-07,lbfgs,19
44535,2.061542243435407e-07,lbfgs,19
44536,2.056738758043333e-07,lbfgs,19
44537,2.056698090465845e-07,lbfgs,19
44538,2.0624060380979086e-07,lbfgs,19
44539,2.0566494595868938e-07,lbfgs,19
44540,2.0566035801875265e-07,lbfgs,19
44541,2.0616022521168228e-07,lbfgs,19
44542,2.0565617114732239e-07,lbfgs,19
44543,2.0565219450377542e-07,lbfgs,19
44544,2.062351286069905e-07,lbfgs,19
44545,2.0564754729290107e-07,lbfgs,19
44546,2.056431570145301e-07,lbfgs,19
44547,2.0616602758201673e-07,lbfgs,19
44548,2.0563906632482303e-07,lbfgs,19
44549,2.0563517936429512e-07,lbfgs,19
44550,2.062305926136586e-07,lbfgs,19
44551,2.0563072436861304e-07,lbfgs,19
44552,2.0562651177136725e-07,lbfgs,19
44553,2.061715796084161e-07,lbfgs,19
44554,2.0562251458637526e-07,lbfgs,19
44555,2.0561871627875257e-07,lbfgs,19
44556,2.062269305473429e-07,lbfgs,19
44557,2.056144333245379e-07,lbfgs,19
44558,2.0561038101204638e-07,lbfgs,19
44559,2.061768535785726e-07,lbfgs,19
44560,2.0560647473682813e-07,lbfgs,19
44561,2.0560276355642558e-07,lbfgs,19
44562,2.0622407199896601e-07,lbfgs,19
44563,2.0559863539764093e-07,lbfgs,19
44564,2.0559472822355926e-07,lbfgs,19
44565,2.061818407070039e-07,lbfgs,19
44566,2.0559091026482336e-07,lbfgs,19
44567,2.0558728429046038e-07,lbfgs,19
44568,2.0622194471672216e-07,lbfgs,19
44569,2.0558329614009913e-07,lbfgs,19
44570,2.0557952091192078e-07,lbfgs,19
44571,2.0618654637233574e-07,lbfgs,19
44572,2.0557578863866894e-07,lbfgs,19
44573,2.055722456456047e-07,lbfgs,19
44574,2.0622047709478837e-07,lbfgs,19
44575,2.0556838478361071e-07,lbfgs,19
44576,2.0556473000030382e-07,lbfgs,19
44577,2.0619098596497603e-07,lbfgs,19
44578,2.055610807319692e-07,lbfgs,19
44579,2.0555761827343175e-07,lbfgs,19
44580,2.062195999932337e-07,lbfgs,19
44581,2.0555387371868605e-07,lbfgs,19
44582,2.0555032933913787e-07,lbfgs,19
44583,2.0619518140739635e-07,lbfgs,19
44584,2.055467603510655e-07,lbfgs,19
44585,2.0554337582868009e-07,lbfgs,19
44586,2.0621924801101132e-07,lbfgs,19
44587,2.0553973806442496e-07,lbfgs,19
44588,2.0553629530424318e-07,lbfgs,19
44589,2.0619915835473612e-07,lbfgs,19
44590,2.055328038432388e-07,lbfgs,19
44591,2.0552949456648132e-07,lbfgs,19
44592,2.0621936030836908e-07,lbfgs,19
44593,2.0552595531054923e-07,lbfgs,19
44594,2.055226064648255e-07,lbfgs,19
44595,2.0620294404346017e-07,lbfgs,19
44596,2.0551918976931908e-07,lbfgs,19
44597,2.0551595300459652e-07,lbfgs,19
44598,2.0621988106977285e-07,lbfgs,19
44599,2.0551250501725552e-07,lbfgs,19
44600,2.055092433068704e-07,lbfgs,19
44601,2.0620656568719844e-07,lbfgs,19
44602,2.055058986283658e-07,lbfgs,19
44603,2.0550273163889846e-07,lbfgs,19
44604,2.0622075970021694e-07,lbfgs,19
44605,2.0549936856203838e-07,lbfgs,19
44606,2.0549618800120752e-07,lbfgs,19
44607,2.062100493718337e-07,lbfgs,19
44608,2.0549291262465419e-07,lbfgs,19
44609,2.0548981270194963e-07,lbfgs,19
44610,2.0622195078934882e-07,lbfgs,19
44611,2.0548652892467193e-07,lbfgs,19
44612,2.0548342420739288e-07,lbfgs,19
44613,2.0621341932703318e-07,lbfgs,19
44614,2.05480215469208e-07,lbfgs,19
44615,2.0547717995748387e-07,lbfgs,19
44616,2.0622341394501364e-07,lbfgs,19
44617,2.054739705037267e-07,lbfgs,19
44618,2.0547093690677008e-07,lbfgs,19
44619,2.0621669750625961e-07,lbfgs,19
44620,2.0546779220993604e-07,lbfgs,19
44621,2.0546481852446752e-07,lbfgs,19
44622,2.062251135075688e-07,lbfgs,19
44623,2.0546167895903425e-07,lbfgs,19
44624,2.0545871225951573e-07,lbfgs,19
44625,2.0621990338949926e-07,lbfgs,19
44626,2.0545562908549695e-07,lbfgs,19
44627,2.0545271472583717e-07,lbfgs,19
44628,2.0622701820569403e-07,lbfgs,19
44629,2.0544964107579182e-07,lbfgs,19
44630,2.0544673748122403e-07,lbfgs,19
44631,2.062230539645943e-07,lbfgs,19
44632,2.0544371339889658e-07,lbfgs,19
44633,2.0544085595791088e-07,lbfgs,19
44634,2.062291007663565e-07,lbfgs,19
44635,2.054378446468351e-07,lbfgs,19
44636,2.054350007359282e-07,lbfgs,19
44637,2.0622616380555074e-07,lbfgs,19
44638,2.054320334076948e-07,lbfgs,19
44639,2.0542923057722396e-07,lbfgs,19
44640,2.062313375288838e-07,lbfgs,19
44641,2.054262783701543e-07,lbfgs,19
44642,2.054234910427452e-07,lbfgs,19
44643,2.0622924523072132e-07,lbfgs,19
44644,2.0542057822830823e-07,lbfgs,19
44645,2.0541782780215206e-07,lbfgs,19
44646,2.0623370804513356e-07,lbfgs,19
44647,2.0541493175934093e-07,lbfgs,19
44648,2.0541219819407602e-07,lbfgs,19
44649,2.062323085115986e-07,lbfgs,19
44650,2.054093377521476e-07,lbfgs,19
44651,2.054066376267805e-07,lbfgs,19
44652,2.0623619469661878e-07,lbfgs,19
44653,2.0540379506500817e-07,lbfgs,19
44654,2.0540111268357508e-07,lbfgs,19
44655,2.0623536208757443e-07,lbfgs,19
44656,2.05398302571959e-07,lbfgs,19
44657,2.0539565074576846e-07,lbfgs,19
44658,2.0623878235766337e-07,lbfgs,19
44659,2.0539285920559365e-07,lbfgs,19
44660,2.0539022564249411e-07,lbfgs,19
44661,2.0623841279081398e-07,lbfgs,19
44662,2.053874639167863e-07,lbfgs,19
44663,2.0538485848802102e-07,lbfgs,19
44664,2.0624145805120475e-07,lbfgs,19
44665,2.0538211570630483e-07,lbfgs,19
44666,2.0537952878311313e-07,lbfgs,19
44667,2.0624146606732223e-07,lbfgs,19
44668,2.0537681359452645e-07,lbfgs,19
44669,2.0537425275825835e-07,lbfgs,19
44670,2.0624421067321416e-07,lbfgs,19
44671,2.0537155664482651e-07,lbfgs,19
44672,2.0536901434843393e-07,lbfgs,19
44673,2.0624452617353734e-07,lbfgs,19
44674,2.0536634394078177e-07,lbfgs,19
44675,2.053638259854045e-07,lbfgs,19
44676,2.0624703071283917e-07,lbfgs,19
44677,2.0536117460329446e-07,lbfgs,19
44678,2.0535867506730714e-07,lbfgs,19
44679,2.062475963700364e-07,lbfgs,19
44680,2.0535604777346553e-07,lbfgs,19
44681,2.0535357107667068e-07,lbfgs,19
44682,2.062499100377886e-07,lbfgs,19
44683,2.053509626251999e-07,lbfgs,19
44684,2.053485041140148e-07,lbfgs,19
44685,2.0625067907115427e-07,lbfgs,19
44686,2.053459183521779e-07,lbfgs,19
44687,2.0534348137665801e-07,lbfgs,19
44688,2.0625284167571102e-07,lbfgs,19
44689,2.053409141770923e-07,lbfgs,19
44690,2.053384950723155e-07,lbfgs,19
44691,2.0625377601033832e-07,lbfgs,19
44692,2.0533594934182283e-07,lbfgs,19
44693,2.0533355063099215e-07,lbfgs,19
44694,2.0625581965187102e-07,lbfgs,19
44695,2.0533102311409132e-07,lbfgs,19
44696,2.0532864190270423e-07,lbfgs,19
44697,2.0625688834889674e-07,lbfgs,19
44698,2.0532613478001316e-07,lbfgs,19
44699,2.0532377295360987e-07,lbfgs,19
44700,2.0625883882347025e-07,lbfgs,19
44701,2.0532128364892074e-07,lbfgs,19
44702,2.0531893891320208e-07,lbfgs,19
44703,2.062600167999846e-07,lbfgs,19
44704,2.0531646904766508e-07,lbfgs,19
44705,2.0531414279747765e-07,lbfgs,19
44706,2.0626189476384882e-07,lbfgs,19
44707,2.0531169032407707e-07,lbfgs,19
44708,2.0530938073270473e-07,lbfgs,19
44709,2.0626316170305548e-07,lbfgs,19
44710,2.053069468425784e-07,lbfgs,19
44711,2.0530465492819198e-07,lbfgs,19
44712,2.0626498364041251e-07,lbfgs,19
44713,2.053022379866339e-07,lbfgs,19
44714,2.0529996228692244e-07,lbfgs,19
44715,2.062663231070551e-07,lbfgs,19
44716,2.0529756315538975e-07,lbfgs,19
44717,2.0529530440022114e-07,lbfgs,19
44718,2.0626810213320512e-07,lbfgs,19
44719,2.0529292176540239e-07,lbfgs,19
44720,2.0529067877658546e-07,lbfgs,19
44721,2.0626950084227404e-07,lbfgs,19
44722,2.0528831324795834e-07,lbfgs,19
44723,2.0528608653538215e-07,lbfgs,19
44724,2.0627124733692957e-07,lbfgs,19
44725,2.052837370503382e-07,lbfgs,19
44726,2.0528152565756152e-07,lbfgs,19
44727,2.0627269456183683e-07,lbfgs,19
44728,2.0527919263365e-07,lbfgs,19
44729,2.0527699690332824e-07,lbfgs,19
44730,2.0627441671954113e-07,lbfgs,19
44731,2.0527467947373964e-07,lbfgs,19
44732,2.052724986227482e-07,lbfgs,19
44733,2.0627590378705995e-07,lbfgs,19
44734,2.052701970594198e-07,lbfgs,19
44735,2.0526803130384455e-07,lbfgs,19
44736,2.0627760804211037e-07,lbfgs,19
44737,2.052657448931199e-07,lbfgs,19
44738,2.0526359358557162e-07,lbfgs,19
44739,2.0627912795182503e-07,lbfgs,19
44740,2.05261322489467e-07,lbfgs,19
44741,2.0525918575074453e-07,lbfgs,19
44742,2.0628081932967186e-07,lbfgs,19
44743,2.052569293756526e-07,lbfgs,19
44744,2.0525480666491544e-07,lbfgs,19
44745,2.0628236642201442e-07,lbfgs,19
44746,2.0525256509036804e-07,lbfgs,19
44747,2.0525045645710438e-07,lbfgs,19
44748,2.0628404882208244e-07,lbfgs,19
44749,2.0524822918391713e-07,lbfgs,19
44750,2.0524613417120986e-07,lbfgs,19
44751,2.0628561851180146e-07,lbfgs,19
44752,2.052439212174332e-07,lbfgs,19
44753,2.0524183982191583e-07,lbfgs,19
44754,2.0628729494403644e-07,lbfgs,19
44755,2.0523964076282852e-07,lbfgs,19
44756,2.0523757259394396e-07,lbfgs,19
44757,2.0628888352094832e-07,lbfgs,19
44758,2.0523538740219724e-07,lbfgs,19
44759,2.0523333241774816e-07,lbfgs,19
44760,2.062905562878686e-07,lbfgs,19
44761,2.0523116072770278e-07,lbfgs,19
44762,2.0522911858981855e-07,lbfgs,19
44763,2.0629216072656464e-07,lbfgs,19
44764,2.05226960341042e-07,lbfgs,19
44765,2.0522493097942496e-07,lbfgs,19
44766,2.0629383157101117e-07,lbfgs,19
44767,2.0522278585329577e-07,lbfgs,19
44768,2.05220768972231e-07,lbfgs,19
44769,2.062954494086205e-07,lbfgs,19
44770,2.052186368845453e-07,lbfgs,19
44771,2.052166323937792e-07,lbfgs,19
44772,2.0629711963704903e-07,lbfgs,19
44773,2.0521451306364964e-07,lbfgs,19
44774,2.0521252070131078e-07,lbfgs,19
44775,2.062987488543879e-07,lbfgs,19
44776,2.0521041402791253e-07,lbfgs,19
44777,2.0520843369000786e-07,lbfgs,19
44778,2.0630041942862347e-07,lbfgs,19
44779,2.0520633942287792e-07,lbfgs,19
44780,2.052043708749332e-07,lbfgs,19
44781,2.0630205836502434e-07,lbfgs,19
44782,2.0520228890199006e-07,lbfgs,19
44783,2.0520033203095844e-07,lbfgs,19
44784,2.0630372997704257e-07,lbfgs,19
44785,2.0519826212647685e-07,lbfgs,19
44786,2.0519631672028218e-07,lbfgs,19
44787,2.0630537725723693e-07,lbfgs,19
44788,2.0519425876501225e-07,lbfgs,19
44789,2.0519232470500936e-07,lbfgs,19
44790,2.0630705038601996e-07,lbfgs,19
44791,2.0519027849354164e-07,lbfgs,19
44792,2.0518835558612643e-07,lbfgs,19
44793,2.0630870487250067e-07,lbfgs,19
44794,2.0518632099504983e-07,lbfgs,19
44795,2.051844091185808e-07,lbfgs,19
44796,2.0631037983448383e-07,lbfgs,19
44797,2.0518238595933057e-07,lbfgs,19
44798,2.0518048493561179e-07,lbfgs,19
44799,2.0631204057679726e-07,lbfgs,19
44800,2.0517847308285825e-07,lbfgs,19
44801,2.0517658278921107e-07,lbfgs,19
44802,2.0631371755267188e-07,lbfgs,19
44803,2.0517458206851388e-07,lbfgs,19
44804,2.051727023397082e-07,lbfgs,19
44805,2.063153837507475e-07,lbfgs,19
44806,2.0517071262545894e-07,lbfgs,19
44807,2.051688433391647e-07,lbfgs,19
44808,2.0631706284299323e-07,lbfgs,19
44809,2.0516686446891062e-07,lbfgs,19
44810,2.0516500547094043e-07,lbfgs,19
44811,2.0631873380419634e-07,lbfgs,19
44812,2.051630373200289e-07,lbfgs,19
44813,2.0516118848943966e-07,lbfgs,19
44814,2.063204150395064e-07,lbfgs,19
44815,2.0515923090565094e-07,lbfgs,19
44816,2.0515739209775245e-07,lbfgs,19
44817,2.0632209017690285e-07,lbfgs,19
44818,2.051554449582506e-07,lbfgs,19
44819,2.0515361605423083e-07,lbfgs,19
44820,2.0632377352616208e-07,lbfgs,19
44821,2.051516792157025e-07,lbfgs,19
44822,2.0514986007913353e-07,lbfgs,19
44823,2.0632545233220938e-07,lbfgs,19
44824,2.0514793342114626e-07,lbfgs,19
44825,2.0514612393584517e-07,lbfgs,19
44826,2.0632713772222734e-07,lbfgs,19
44827,2.0514420732288574e-07,lbfgs,19
44828,2.051424073596963e-07,lbfgs,19
44829,2.0632881975959466e-07,lbfgs,19
44830,2.0514050067416423e-07,lbfgs,19
44831,2.0513871011986843e-07,lbfgs,19
44832,2.0633050708446576e-07,lbfgs,19
44833,2.051368132331383e-07,lbfgs,19
44834,2.0513503196506114e-07,lbfgs,19
44835,2.0633219196721152e-07,lbfgs,19
44836,2.0513314476264648e-07,lbfgs,19
44837,2.0513137267070682e-07,lbfgs,19
44838,2.0633388110636237e-07,lbfgs,19
44839,2.0512949503014395e-07,lbfgs,19
44840,2.0512773199751704e-07,lbfgs,19
44841,2.063355684935749e-07,lbfgs,19
44842,2.0512586380759116e-07,lbfgs,19
44843,2.051241097274418e-07,lbfgs,19
44844,2.063372593071398e-07,lbfgs,19
44845,2.0512225087126562e-07,lbfgs,19
44846,2.0512050563205144e-07,lbfgs,19
44847,2.0633894889291908e-07,lbfgs,19
44848,2.0511865600174e-07,lbfgs,19
44849,2.05116919499925e-07,lbfgs,19
44850,2.0634064123639747e-07,lbfgs,19
44851,2.05115078983702e-07,lbfgs,19
44852,2.0511335111257115e-07,lbfgs,19
44853,2.063423327406601e-07,lbfgs,19
44854,2.0511151960585074e-07,lbfgs,19
44855,2.0510980026518752e-07,lbfgs,19
44856,2.063440264721879e-07,lbfgs,19
44857,2.051079776608698e-07,lbfgs,19
44858,2.0510626674839633e-07,lbfgs,19
44859,2.0634571963689265e-07,lbfgs,19
44860,2.0510445294524134e-07,lbfgs,19
44861,2.051027503639801e-07,lbfgs,19
44862,2.0634741461061293e-07,lbfgs,19
44863,2.0510094525917582e-07,lbfgs,19
44864,2.0509925091096923e-07,lbfgs,19
44865,2.0634910920889123e-07,lbfgs,19
44866,2.0509745440654488e-07,lbfgs,19
44867,2.050957681976151e-07,lbfgs,19
44868,2.0635080526735134e-07,lbfgs,19
44869,2.050939801947844e-07,lbfgs,19
44870,2.0509230203079116e-07,lbfgs,19
44871,2.0635250108993437e-07,lbfgs,19
44872,2.0509052243475272e-07,lbfgs,19
44873,2.0508885222502077e-07,lbfgs,19
44874,2.0635419808673729e-07,lbfgs,19
44875,2.0508708094072738e-07,lbfgs,19
44876,2.0508541859448117e-07,lbfgs,19
44877,2.0635589493811666e-07,lbfgs,19
44878,2.0508365553025343e-07,lbfgs,19
44879,2.0508200095983781e-07,lbfgs,19
44880,2.063575927242787e-07,lbfgs,19
44881,2.0508024602412638e-07,lbfgs,19
44882,2.050785991421397e-07,lbfgs,19
44883,2.0635929042677222e-07,lbfgs,19
44884,2.0507685224624417e-07,lbfgs,19
44885,2.050752129679489e-07,lbfgs,19
44886,2.063609888651381e-07,lbfgs,19
44887,2.050734740236084e-07,lbfgs,19
44888,2.050718422647252e-07,lbfgs,19
44889,2.0636268724696168e-07,lbfgs,19
44890,2.0507011118619891e-07,lbfgs,19
44891,2.050684868648101e-07,lbfgs,19
44892,2.0636438620010897e-07,lbfgs,19
44893,2.0506676356690995e-07,lbfgs,19
44894,2.0506514660172606e-07,lbfgs,19
44895,2.0636608510281953e-07,lbfgs,19
44896,2.0506343100150136e-07,lbfgs,19
44897,2.050618213132968e-07,lbfgs,19
44898,2.063677844336062e-07,lbfgs,19
44899,2.050601133285206e-07,lbfgs,19
44900,2.0505851083883622e-07,lbfgs,19
44901,2.0636948371673211e-07,lbfgs,19
44902,2.050568103892349e-07,lbfgs,19
44903,2.0505521502144287e-07,lbfgs,19
44904,2.0637118330026388e-07,lbfgs,19
44905,2.0505352202757703e-07,lbfgs,19
44906,2.050519337059005e-07,lbfgs,19
44907,2.063728828179569e-07,lbfgs,19
44908,2.0505024809007986e-07,lbfgs,19
44909,2.0504866674036114e-07,lbfgs,19
44910,2.0637458253564838e-07,lbfgs,19
44911,2.050469884258115e-07,lbfgs,19
44912,2.0504541397483421e-07,lbfgs,19
44913,2.063762821580763e-07,lbfgs,19
44914,2.050437428863459e-07,lbfgs,19
44915,2.0504217526235923e-07,lbfgs,19
44916,2.063779818965879e-07,lbfgs,19
44917,2.0504051132564615e-07,lbfgs,19
44918,2.0503895045782355e-07,lbfgs,19
44919,2.063796814934943e-07,lbfgs,19
44920,2.0503729360009808e-07,lbfgs,19
44921,2.0503573941901168e-07,lbfgs,19
44922,2.0638138113984583e-07,lbfgs,19
44923,2.0503408956838448e-07,lbfgs,19
44924,2.050325420054937e-07,lbfgs,19
44925,2.063830806006878e-07,lbfgs,19
44926,2.050308990914599e-07,lbfgs,19
44927,2.0502935807954283e-07,lbfgs,19
44928,2.0638478004176555e-07,lbfgs,19
44929,2.0502772203249605e-07,lbfgs,19
44930,2.0502618750520832e-07,lbfgs,19
44931,2.063864792624173e-07,lbfgs,19
44932,2.0502455825685034e-07,lbfgs,19
44933,2.050230301490995e-07,lbfgs,19
44934,2.063881783915131e-07,lbfgs,19
44935,2.0502140763199626e-07,lbfgs,19
44936,2.0501988587954877e-07,lbfgs,19
44937,2.0638987727222687e-07,lbfgs,19
44938,2.0501827002751247e-07,lbfgs,19
44939,2.050167545672649e-07,lbfgs,19
44940,2.063915759942871e-07,lbfgs,19
44941,2.050151453149773e-07,lbfgs,19
44942,2.0501363608469937e-07,lbfgs,19
44943,2.0639327442736386e-07,lbfgs,19
44944,2.0501203336798788e-07,lbfgs,19
44945,2.0501053030654358e-07,lbfgs,19
44946,2.0639497265056897e-07,lbfgs,19
44947,2.0500893406208238e-07,lbfgs,19
44948,2.050074371091575e-07,lbfgs,19
44949,2.063966705482444e-07,lbfgs,19
44950,2.0500584727470486e-07,lbfgs,19
44951,2.0500435637101522e-07,lbfgs,19
44952,2.0639836817758433e-07,lbfgs,19
44953,2.050027728851911e-07,lbfgs,19
44954,2.0500128797228684e-07,lbfgs,19
44955,2.064000654482316e-07,lbfgs,19
44956,2.0499971077467003e-07,lbfgs,19
44957,2.049982317950618e-07,lbfgs,19
44958,2.0640176241375366e-07,lbfgs,19
44959,2.0499666082610192e-07,lbfgs,19
44960,2.0499518772306666e-07,lbfgs,19
44961,2.064034589595344e-07,lbfgs,19
44962,2.0499362292419616e-07,lbfgs,19
44963,2.0499215564198095e-07,lbfgs,19
44964,2.064051551839806e-07,lbfgs,19
44965,2.0499059695536428e-07,lbfgs,19
44966,2.0498913543891217e-07,lbfgs,19
44967,2.064068509311673e-07,lbfgs,19
44968,2.0498758280771797e-07,lbfgs,19
44969,2.0498612700295174e-07,lbfgs,19
44970,2.0640854633072195e-07,lbfgs,19
44971,2.049845803710041e-07,lbfgs,19
44972,2.049831302244768e-07,lbfgs,19
44973,2.0641024120297044e-07,lbfgs,19
44974,2.0498158953662843e-07,lbfgs,19
44975,2.049801449958446e-07,lbfgs,19
44976,2.0641193570127082e-07,lbfgs,19
44977,2.0497861019753667e-07,lbfgs,19
44978,2.049771712106099e-07,lbfgs,19
44979,2.0641362963621565e-07,lbfgs,19
44980,2.0497564224826093e-07,lbfgs,19
44981,2.0497420876421867e-07,lbfgs,19
44982,2.0641532315939524e-07,lbfgs,19
44983,2.0497268558484312e-07,lbfgs,19
44984,2.049712575532597e-07,lbfgs,19
44985,2.064170160743937e-07,lbfgs,19
44986,2.0496974010481215e-07,lbfgs,19
44987,2.049683174762187e-07,lbfgs,19
44988,2.0641870857315622e-07,lbfgs,19
44989,2.0496680570717134e-07,lbfgs,19
44990,2.049653884325686e-07,lbfgs,19
44991,2.0642040039767444e-07,lbfgs,19
44992,2.049638822923633e-07,lbfgs,19
44993,2.049624703237111e-07,lbfgs,19
44994,2.0642209181922346e-07,lbfgs,19
44995,2.0496096976225149e-07,lbfgs,19
44996,2.049595630518495e-07,lbfgs,19
44997,2.064237824753332e-07,lbfgs,19
44998,2.0495806802004708e-07,lbfgs,19
44999,2.0495666652128388e-07,lbfgs,19
45000,2.0642547275878176e-07,lbfgs,19
45001,2.0495517697034072e-07,lbfgs,19
45002,2.0495378063678629e-07,lbfgs,19
45003,2.064271621926513e-07,lbfgs,19
45004,2.049522965190475e-07,lbfgs,19
45005,2.0495090530544886e-07,lbfgs,19
45006,2.0642885128581974e-07,lbfgs,19
45007,2.0494942657338077e-07,lbfgs,19
45008,2.0494804043452915e-07,lbfgs,19
45009,2.0643053942771778e-07,lbfgs,19
45010,2.049465670418272e-07,lbfgs,19
45011,2.0494518593379744e-07,lbfgs,19
45012,2.064322272978996e-07,lbfgs,19
45013,2.0494371783416751e-07,lbfgs,19
45014,2.0494234171285928e-07,lbfgs,19
45015,2.0643391406705702e-07,lbfgs,19
45016,2.049408788613561e-07,lbfgs,19
45017,2.049395076841799e-07,lbfgs,19
45018,2.0643560067904626e-07,lbfgs,19
45019,2.049380500355954e-07,lbfgs,19
45020,2.049366837595131e-07,lbfgs,19
45021,2.0643728601091996e-07,lbfgs,19
45022,2.0493523127027052e-07,lbfgs,19
45023,2.0493386985399725e-07,lbfgs,19
45024,2.064389713444529e-07,lbfgs,19
45025,2.0493242247992246e-07,lbfgs,19
45026,2.0493106588137364e-07,lbfgs,19
45027,2.064406551586251e-07,lbfgs,19
45028,2.049296235802268e-07,lbfgs,19
45029,2.04928271759467e-07,lbfgs,19
45030,2.0644233919928065e-07,lbfgs,19
45031,2.0492683448802311e-07,lbfgs,19
45032,2.0492548740379425e-07,lbfgs,19
45033,2.0644402140640282e-07,lbfgs,19
45034,2.0492405512119387e-07,lbfgs,19
45035,2.0492271273495445e-07,lbfgs,19
45036,2.064457041760477e-07,lbfgs,19
45037,2.049212853987429e-07,lbfgs,19
45038,2.0491994766992779e-07,lbfgs,19
45039,2.0644738466092312e-07,lbfgs,19
45040,2.0491852524073897e-07,lbfgs,19
45041,2.0491719213228353e-07,lbfgs,19
45042,2.0644906620384533e-07,lbfgs,19
45043,2.0491577456828159e-07,lbfgs,19
45044,2.0491444604012348e-07,lbfgs,19
45045,2.0645074483256594e-07,lbfgs,19
45046,2.0491303330347485e-07,lbfgs,19
45047,2.0491170932018074e-07,lbfgs,19
45048,2.0645242523114818e-07,lbfgs,19
45049,2.049103013694849e-07,lbfgs,19
45050,2.049089818912483e-07,lbfgs,19
45051,2.064541018336135e-07,lbfgs,19
45052,2.049075786904275e-07,lbfgs,19
45053,2.049062636836891e-07,lbfgs,19
45054,2.0645578125932274e-07,lbfgs,19
45055,2.0490486519139277e-07,lbfgs,19
45056,2.0490355461626598e-07,lbfgs,19
45057,2.064574556249606e-07,lbfgs,19
45058,2.0490216079844369e-07,lbfgs,19
45059,2.0490085462355825e-07,lbfgs,19
45060,2.064591343270142e-07,lbfgs,19
45061,2.0489946543857673e-07,lbfgs,19
45062,2.0489816362352157e-07,lbfgs,19
45063,2.064608061701705e-07,lbfgs,19
45064,2.048967790397293e-07,lbfgs,19
45065,2.0489548155589307e-07,lbfgs,19
45066,2.0646248461032606e-07,lbfgs,19
45067,2.048941015306954e-07,lbfgs,19
45068,2.0489280833646766e-07,lbfgs,19
45069,2.064641535798905e-07,lbfgs,19
45070,2.0489143284124537e-07,lbfgs,19
45071,2.0489014391167868e-07,lbfgs,19
45072,2.0646583252455704e-07,lbfgs,19
45073,2.0488877290197004e-07,lbfgs,19
45074,2.0488748819331486e-07,lbfgs,19
45075,2.064674982273755e-07,lbfgs,19
45076,2.0488612164437845e-07,lbfgs,19
45077,2.0488484113670532e-07,lbfgs,19
45078,2.0646917901048183e-07,lbfgs,19
