epoch,ref_mse
7700,4.645969654554816e-08
7800,4.091707776207447e-09
7900,7.503047796052532e-08
8000,5.617194525349145e-09
8100,3.949546693831315e-09
8200,1.233293261068962e-05
8300,4.691040823502666e-09
8400,3.891147377927373e-09
8500,1.8293229468576774e-06
8600,3.982114407618845e-09
8700,1.532981402832588e-08
8800,4.883009357317333e-09
8900,3.802151978478383e-09
9000,4.4790936729621525e-09
9100,5.848379509188204e-09
9200,1.1394928989393959e-08
9300,1.0003848679947068e-06
9400,5.783983668289268e-08
9500,4.593261718240498e-09
9600,8.262466622090933e-07
9700,4.236683215198585e-09
9800,9.95534967659145e-07
9900,3.6502210152509003e-09
10000,1.4014315540964479e-08
10100,3.5208974668865065e-09
10200,1.0855934247228268e-08
10300,3.4643914499367243e-09
10400,1.8793420445419632e-07
10500,3.6394763313319865e-09
10600,3.7498884499566043e-07
10700,1.9456408066124818e-08
10800,4.1119046187640645e-09
10900,3.484536187726327e-08
11000,3.282285063686879e-09
11100,7.858560605551358e-09
11200,3.2853947682574004e-09
11300,3.547432356620063e-09
11400,1.0870895244491595e-08
11500,4.41060175420393e-07
11600,3.134910018175534e-09
11700,1.241286371614289e-07
11800,3.0949885651656582e-09
11900,6.614209626297707e-09
12000,3.659924057735319e-07
12100,2.99470262291926e-09
12200,7.414490666451949e-09
12300,2.8843142922017247e-09
12400,1.225719943309792e-08
12500,2.9793593340880764e-09
12600,4.068722603000106e-09
12700,3.1228317182164835e-09
12800,4.2269299871716385e-09
12900,2.787572849357351e-09
13000,5.121638970663673e-09
13100,2.6469802174077136e-09
13200,2.6365738172530608e-09
13300,2.1214278534838413e-07
13400,2.5472905106485292e-09
13500,9.012242665407513e-09
13600,2.7971633370371646e-09
13700,8.193926318270824e-07
13800,2.4451794032578565e-09
13900,1.2851583633609633e-08
14000,3.137400025293526e-07
14100,2.3422746279573356e-09
14200,2.936342530882432e-08
14300,2.2618129410475096e-09
14400,5.717973352536446e-09
14500,6.4944163211658905e-09
14600,2.914397977287273e-07
14700,1.8803629945286773e-07
14800,2.104078517993846e-09
14900,7.30573652687194e-08
15000,2.0423874489535024e-09
15100,2.2623656557674645e-09
15200,9.552666192278033e-09
15300,4.2192180079437537e-07
15400,1.9852152022000957e-09
15500,1.103891764776559e-06
15600,1.859550878556065e-09
15700,7.134723227220176e-08
15800,1.771487256368037e-09
15900,1.6908948297259638e-07
16000,1.7956221595160792e-09
16100,1.6598128319668428e-09
16200,4.827681242541596e-08
16300,1.6187109507378664e-09
16400,6.3700481828514406e-09
16500,1.521567668305706e-09
16600,3.527681346724967e-09
16700,1.4978123903762953e-09
16800,4.086432861361842e-08
16900,3.48299702568283e-07
17000,3.9185875125570663e-07
17100,1.3052544090760163e-09
17200,1.833501986316163e-08
17300,2.712289939907187e-07
17400,1.4271818384824368e-09
17500,1.688314448339264e-09
17600,1.2560189745236596e-09
17700,2.0446378684238863e-07
17800,1.169347199791622e-09
17900,1.92300178327332e-09
18000,1.615334900723364e-09
18100,1.5334504521343568e-09
18200,5.5982845120109265e-08
18300,9.132082691113168e-10
18400,8.007252254671788e-08
18500,8.752293304982157e-10
18600,8.567268469513153e-10
18700,1.9072837484059435e-07
18800,7.594501211197552e-10
18900,6.965497924571278e-10
19000,1.7852156277957274e-09
19100,8.886326289245774e-08
19200,6.029660245175472e-10
19300,8.127776929751024e-08
19400,5.308687217948755e-10
19500,3.886226206019285e-09
19600,4.703059704538127e-10
19700,1.7891645406659596e-08
19800,4.027803057987042e-10
19900,6.824504049704645e-10
19999,3.535323153107348e-10
