epoch,ref_mse
9000,2.37470472065708e-09
9100,9.566972896891395e-08
9200,2.3091451850806232e-09
9300,7.896617130689605e-09
9400,2.1994771275434557e-09
9500,2.0073492071065447e-09
9600,2.935815652624646e-08
9700,2.1131946514211737e-09
9800,1.922561187609798e-09
9900,6.013903993121381e-07
10000,2.100495116810149e-09
10100,6.238490800630133e-08
10200,2.172647672175369e-09
10300,1.7775399057632999e-09
10400,1.162207584659156e-06
10500,2.304790744821953e-09
10600,3.4829953777342143e-09
10700,1.5957929318868233e-09
10800,8.246119079619704e-09
10900,1.5604873876109618e-09
11000,7.90078265048954e-07
11100,8.722660571363779e-09
11200,2.4229195809891773e-09
11300,2.5047565409525483e-06
11400,1.4269234181603532e-09
11500,7.672563094696901e-07
11600,1.4354038869738968e-09
11700,1.608752092462628e-07
11800,1.1969834539450276e-09
11900,2.2966562398717512e-08
12000,9.224976733228035e-09
12100,2.418359824925999e-08
12200,1.4172631948817797e-09
12300,6.592472037514724e-07
12400,4.2474281511629606e-08
12500,1.727418160710326e-07
12600,1.768722814579163e-09
12700,6.672735813813434e-07
12800,1.2284526526055046e-09
12900,2.770969877439608e-09
13000,8.673325879054657e-10
13100,2.675663088918652e-09
13200,5.724011276468953e-07
13300,6.74939013237361e-10
13400,7.187020725780852e-10
13500,5.651655191606051e-10
13600,4.371371984027e-07
13700,6.313756278933174e-10
13800,8.148436092940149e-07
13900,5.302166562085681e-10
14000,6.11386171095797e-09
14100,4.908832650454405e-10
14200,5.893883741574861e-10
14300,4.2341135320531676e-10
14400,6.951027176282878e-08
14500,4.695574445189937e-10
14600,1.055777178889564e-07
14700,3.8756542597289104e-10
14800,8.808815978009778e-08
14900,3.8280510197911997e-10
15000,3.309301744953547e-10
15100,6.073956480859149e-09
15200,3.966487701602743e-09
15300,7.527566870698127e-10
15400,3.043295263077902e-10
15500,1.306903349463532e-07
15600,3.3538412335807834e-10
15700,2.807943491462937e-10
15800,1.7014678298827918e-07
15900,3.338135644624042e-10
16000,2.8306005190009913e-10
16100,2.591229003051152e-10
16200,1.720521477541992e-07
16300,2.804158042138947e-10
16400,2.385964991791611e-10
16500,1.667705088581173e-07
16600,2.4195496943286366e-10
16700,2.2495677967154666e-10
16800,1.5213003366424798e-08
16900,3.4931741492139985e-10
17000,2.0461525858617681e-10
17100,3.3300540741860826e-09
17200,2.0634564860027643e-10
17300,2.0565583958656067e-10
17400,2.770308158155428e-08
17500,1.8891508132505753e-10
17600,2.5140358708065566e-10
17700,1.626801178790897e-09
17800,5.792891626532591e-09
17900,1.7487318308079995e-10
18000,4.247410696400441e-08
18100,1.6188229731312962e-10
18200,4.058615060763721e-07
18300,1.6682628834003266e-10
18400,1.4649280983764059e-10
18500,1.336066655834165e-09
18600,1.404373050872462e-10
18700,1.4910376138969037e-09
18800,1.6618695813561764e-10
18900,1.2915853767771675e-10
19000,4.5289772103907134e-10
19100,1.2296667816315018e-10
19200,2.5822461290475944e-09
19300,1.2222678374999064e-10
19400,1.1564612853352528e-10
19500,1.4960573870688213e-10
19600,1.0756436307091866e-10
19700,1.0355140123784788e-10
19800,5.164625688410995e-10
19900,9.9227813384242e-11
19999,9.527637966856334e-11
